1765653403.146078678,2025-12-13 19:16:43,1500,up,134217728,134217728
1765653404.159453380,2025-12-13 19:16:44,1500,up,134217728,134217728
1765653405.171823330,2025-12-13 19:16:45,1500,up,134217728,134217728
1765653406.184982513,2025-12-13 19:16:46,1500,up,134217728,134217728
1765653407.195599258,2025-12-13 19:16:47,1500,up,134217728,134217728
1765653408.206846850,2025-12-13 19:16:48,1500,up,134217728,134217728
1765653409.218827857,2025-12-13 19:16:49,1500,up,134217728,134217728
1765653410.229211319,2025-12-13 19:16:50,1500,up,134217728,134217728
1765653411.239588098,2025-12-13 19:16:51,1500,up,134217728,134217728
1765653412.250651169,2025-12-13 19:16:52,1500,up,134217728,134217728
1765653413.262483763,2025-12-13 19:16:53,1500,up,134217728,134217728
1765653414.276219973,2025-12-13 19:16:54,1500,up,134217728,134217728
1765653415.288100377,2025-12-13 19:16:55,1500,up,134217728,134217728
1765653416.299534233,2025-12-13 19:16:56,1500,up,134217728,134217728
1765653417.312852677,2025-12-13 19:16:57,1500,up,134217728,134217728
1765653418.324560545,2025-12-13 19:16:58,1500,up,134217728,134217728
1765653419.335754041,2025-12-13 19:16:59,1500,up,134217728,134217728
1765653420.347333857,2025-12-13 19:17:00,1500,up,134217728,134217728
1765653421.360266366,2025-12-13 19:17:01,1500,up,134217728,134217728
1765653422.371196219,2025-12-13 19:17:02,1500,up,134217728,134217728
1765653423.381499470,2025-12-13 19:17:03,1500,up,134217728,134217728
1765653424.392578890,2025-12-13 19:17:04,1500,up,134217728,134217728
1765653425.405132375,2025-12-13 19:17:05,1500,up,134217728,134217728
1765653426.417732589,2025-12-13 19:17:06,1500,up,134217728,134217728
1765653427.430550241,2025-12-13 19:17:07,1500,up,134217728,134217728
1765653428.443246479,2025-12-13 19:17:08,1500,up,134217728,134217728
1765653429.455044232,2025-12-13 19:17:09,1500,up,134217728,134217728
1765653430.465709555,2025-12-13 19:17:10,1500,up,134217728,134217728
1765653431.477908123,2025-12-13 19:17:11,1500,up,134217728,134217728
1765653432.490663730,2025-12-13 19:17:12,1500,up,134217728,134217728
1765653433.503711671,2025-12-13 19:17:13,1500,up,134217728,134217728
1765653434.515987833,2025-12-13 19:17:14,1500,up,134217728,134217728
1765653435.528995195,2025-12-13 19:17:15,1500,up,134217728,134217728
1765653436.540174062,2025-12-13 19:17:16,1500,up,134217728,134217728
1765653437.553614626,2025-12-13 19:17:17,1500,up,134217728,134217728
1765653438.566915758,2025-12-13 19:17:18,1500,up,134217728,134217728
1765653439.580162191,2025-12-13 19:17:19,1500,up,134217728,134217728
1765653440.592191260,2025-12-13 19:17:20,1500,up,134217728,134217728
1765653441.604700571,2025-12-13 19:17:21,1500,up,134217728,134217728
1765653442.617906539,2025-12-13 19:17:22,1500,up,134217728,134217728
1765653443.631924929,2025-12-13 19:17:23,1500,up,134217728,134217728
1765653444.644539958,2025-12-13 19:17:24,1500,up,134217728,134217728
1765653445.657480469,2025-12-13 19:17:25,1500,up,134217728,134217728
1765653446.669506814,2025-12-13 19:17:26,1500,up,134217728,134217728
1765653447.683791968,2025-12-13 19:17:27,1500,up,134217728,134217728
1765653448.697206740,2025-12-13 19:17:28,1500,up,134217728,134217728
1765653449.710013966,2025-12-13 19:17:29,1500,up,134217728,134217728
1765653450.722640187,2025-12-13 19:17:30,1500,up,134217728,134217728
1765653451.734966314,2025-12-13 19:17:31,1500,up,134217728,134217728
1765653452.749738010,2025-12-13 19:17:32,1500,up,134217728,134217728
1765653453.761280074,2025-12-13 19:17:33,1500,up,134217728,134217728
1765653454.774991245,2025-12-13 19:17:34,1500,up,134217728,134217728
1765653455.802416518,2025-12-13 19:17:35,1500,up,134217728,134217728
1765653456.900275012,2025-12-13 19:17:36,1500,up,134217728,134217728
1765653458.025802081,2025-12-13 19:17:38,1500,up,134217728,134217728
1765653459.150561906,2025-12-13 19:17:39,1500,up,134217728,134217728
1765653460.262425261,2025-12-13 19:17:40,1500,up,134217728,134217728
1765653461.378239039,2025-12-13 19:17:41,1500,up,134217728,134217728
1765653462.462308128,2025-12-13 19:17:42,1500,up,134217728,134217728
1765653463.546647097,2025-12-13 19:17:43,1500,up,134217728,134217728
1765653464.650049458,2025-12-13 19:17:44,1500,up,134217728,134217728
1765653465.754322316,2025-12-13 19:17:45,1500,up,134217728,134217728
1765653466.846396069,2025-12-13 19:17:46,1500,up,134217728,134217728
1765653467.957686175,2025-12-13 19:17:47,1500,up,134217728,134217728
1765653469.098131422,2025-12-13 19:17:49,1500,up,134217728,134217728
1765653470.214364999,2025-12-13 19:17:50,1500,up,134217728,134217728
1765653471.317420876,2025-12-13 19:17:51,1500,up,134217728,134217728
1765653472.438017828,2025-12-13 19:17:52,1500,up,134217728,134217728
1765653473.578508063,2025-12-13 19:17:53,1500,up,134217728,134217728
1765653474.667288160,2025-12-13 19:17:54,1500,up,134217728,134217728
1765653475.770463335,2025-12-13 19:17:55,1500,up,134217728,134217728
1765653476.906466296,2025-12-13 19:17:56,1500,up,134217728,134217728
1765653478.022301839,2025-12-13 19:17:58,1500,up,134217728,134217728
1765653479.145790384,2025-12-13 19:17:59,1500,up,134217728,134217728
1765653480.266359263,2025-12-13 19:18:00,1500,up,134217728,134217728
1765653481.342511368,2025-12-13 19:18:01,1500,up,134217728,134217728
1765653482.442129393,2025-12-13 19:18:02,1500,up,134217728,134217728
1765653483.520375642,2025-12-13 19:18:03,1500,up,134217728,134217728
1765653484.633650519,2025-12-13 19:18:04,1500,up,134217728,134217728
1765653485.726469819,2025-12-13 19:18:05,1500,up,134217728,134217728
1765653486.825980467,2025-12-13 19:18:06,1500,up,134217728,134217728
1765653487.921618010,2025-12-13 19:18:07,1500,up,134217728,134217728
1765653489.026237653,2025-12-13 19:18:09,1500,up,134217728,134217728
1765653490.117431315,2025-12-13 19:18:10,1500,up,134217728,134217728
1765653491.216554957,2025-12-13 19:18:11,1500,up,134217728,134217728
